id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
56ee2f7c-ff38-4daa-82bf-e90638927093,2019-08-29 11:00:00,35,8,2019,74,Sulawesi Tenggara,74.11,Kolaka Timur,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
56f5dd73-c752-4231-bc49-5c27516bb9ed,2019-08-29 03:00:00,35,8,2019,73,Sulawesi Selatan,73.06,Gowa,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
005dcecc-b195-429c-9045-69a2717b820d,2019-08-28 18:00:00,35,8,2019,72,Sulawesi Tengah,72.01,Banggai,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
57537994-60e6-4e7a-ba77-4a7cf2cf9a90,2019-08-28 12:30:00,35,8,2019,71,Sulawesi Utara,71.01,Bolaang Mongondow,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,2,0,1,0,0,0,1,0,0
6c75cb44-6ddd-4bc2-8ae4-c0990e63b083,2019-08-25 00:01:00,34,8,2019,73,Sulawesi Selatan,73.04,Jeneponto,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,3109,0,0,0,0,0,0,0,0,0
38a9f49e-3d37-4299-8a26-d49746a8b50b,2019-08-24 00:01:00,34,8,2019,73,Sulawesi Selatan,73.05,Takalar,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ee901ab-3d08-4451-aad7-5bac2406d221,2019-08-24 00:01:00,34,8,2019,73,Sulawesi Selatan,73.18,Tana Toraja,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
fece451d-4c28-428d-8ab4-838b869d7265,2019-08-23 00:01:00,34,8,2019,13,Sumatera Barat,13.71,Kota Padang,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,3590,0,0,0,0,0,0,0,0,0
d18a5df4-063d-4852-82e9-244c517cc70d,2019-08-20 02:00:00,34,8,2019,13,Sumatera Barat,13.12,Pasaman Barat,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,5,0,0,0,0,0
08fdfb0a-a6a6-476c-b504-834c7e19c237,2019-08-19 06:00:00,34,8,2019,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,407,0,0,0,0,0
d38beceb-f98a-4246-bf4d-440acf1c1e63,2019-08-19 02:30:00,34,8,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,70,0,0,0,0,0,0,0,0,1
a7bd51f4-6819-41b1-b5c1-5ab7fcf1573b,2019-08-19 02:30:00,34,8,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1010,Banjir,Banjir,True,1.0,0,0,0,70,0,0,0,70,0,0,0,0,0
85a63e72-82b1-48ae-9a79-255f0df944bb,2019-08-19 00:01:00,34,8,2019,73,Sulawesi Selatan,73.04,Jeneponto,1050,Kekeringan,Kekeringan,True,0.0,0,0,0,2200,0,0,0,0,0,0,0,0,0
0edf4e42-29a9-42d8-b64f-1afb59b6b194,2019-08-19 00:01:00,34,8,2019,73,Sulawesi Selatan,73.05,Takalar,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,3407,0,0,0,0,0,0,0,0,0
78ac3019-abab-4cb5-ad22-8129fb8d0b44,2019-08-16 16:30:00,33,8,2019,12,Sumatera Utara,12.05,Langkat,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,1,0,0,6,2,0,0,0,0,0,0
e2405c07-89f8-41a6-a493-76e09cb3c79f,2019-08-16 16:30:00,33,8,2019,12,Sumatera Utara,12.05,Langkat,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,0,8,0,0,0,0,0,0
37a4d966-8a1d-40a1-bcbc-c5e683510e70,2019-08-14 12:00:00,33,8,2019,13,Sumatera Barat,13.05,Padang Pariaman,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0
f519d678-708b-4115-bb42-7cbebfbf6319,2019-08-13 18:45:00,33,8,2019,72,Sulawesi Tengah,72.10,Sigi,1010,Banjir,Banjir,True,1.0,0,0,0,215,16,0,23,0,1,1,3,0,2
189667d6-84ce-47b2-a28b-b96bd0b337f0,2019-08-11 11:45:00,32,8,2019,13,Sumatera Barat,13.01,Pesisir Selatan,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15014e26-4347-4bcc-b759-ce5e7e27063e,2019-08-09 17:00:00,32,8,2019,16,Sumatera Selatan,16.13,Musi Rawas Utara,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,915,60,0,123,0,0,0,0,0,0
2ad5118b-bdf0-429b-818b-e5f184bf7a82,2019-08-08 11:00:00,32,8,2019,13,Sumatera Barat,13.06,Agam,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29f0720c-bc2c-44ee-ab5d-349b7483c342,2019-08-08 00:01:00,32,8,2019,13,Sumatera Barat,13.09,Kepulauan Mentawai,1030,Gelombang Pasang / Abrasi,Gelombang pasang / Abrasi,True,1.0,0,0,0,0,0,0,0,15,0,0,0,0,0
18bc73ab-9e52-474f-a567-b5e619129064,2019-08-06 14:00:00,32,8,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ea9ce13-6d34-4fef-ad70-55ba92dcb107,2019-08-06 14:00:00,32,8,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
dce85d0d-1640-4c02-a7dd-6ae7ef7d4b8d,2019-08-06 14:00:00,32,8,2019,16,Sumatera Selatan,16.72,Kota Pagar Alam,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3eb0243-9c92-44c2-8e67-85470c77439b,2019-08-04 00:01:00,31,8,2019,71,Sulawesi Utara,71.71,Kota Manado,1041,Puting Beliung,Cuaca ekstrem,True,1.0,1,0,0,5,1,0,0,0,0,0,0,0,0
91a30541-e80c-4387-b78f-b75ecc390875,2019-08-03 00:01:00,31,8,2019,16,Sumatera Selatan,16.06,Musi Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0af8461-5823-492b-b229-6edcf0d6f5dd,2019-08-01 00:01:00,31,8,2019,74,Sulawesi Tenggara,74.01,Kolaka,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,250,0,0,0,0,0,0,0,0,0
821009a2-61b3-44ae-a0d3-f1591011d8e7,2019-07-31 15:00:00,31,7,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc979bca-27b5-46f9-aac1-2c121a4951d3,2019-07-30 10:00:00,31,7,2019,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,817,8,0,0,70,0,0,1,0,0
7f5e3a6a-d74f-47ea-80a1-40625452db50,2019-07-29 21:15:00,31,7,2019,12,Sumatera Utara,12.09,Asahan,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0
7ce06cd2-d8af-46c9-9840-0971fb63955d,2019-07-26 17:15:00,30,7,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2a4241f-11c8-471b-b6d7-9c390b162daf,2019-07-25 17:00:00,30,7,2019,12,Sumatera Utara,12.07,Deli Serdang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,10,2,11,0,0,0,0,0,0
6420eaef-49ce-4836-b921-b87ed1b67613,2019-07-19 20:09:00,29,7,2019,12,Sumatera Utara,12.71,Kota Medan,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0
ae12451e-07f0-4b77-b058-30533aa36bd5,2019-07-18 15:30:00,29,7,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
deec35b9-7f8e-4536-beca-54c5498ea5d8,2019-07-18 15:30:00,29,7,2019,16,Sumatera Selatan,16.71,Kota Palembang,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eadf621-0649-4b61-82f3-9402f6a57321,2019-07-18 04:00:00,29,7,2019,72,Sulawesi Tengah,72.01,Banggai,1010,Banjir,Banjir,True,1.0,0,0,0,7250,0,0,0,1000,0,0,0,0,2
86b3bef6-f04e-4591-af9b-37f74315cfa3,2019-07-15 11:30:00,29,7,2019,12,Sumatera Utara,12.03,Tapanuli Selatan,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,0,2,0,0,0,0,0,0
f886e96b-f691-4b7e-890e-d06d093a4e3d,2019-07-08 17:00:00,28,7,2019,16,Sumatera Selatan,16.13,Musi Rawas Utara,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,915,8,18,52,0,0,0,0,0,0
a29cbb51-e1dd-47ff-9da1-1302a27a6e94,2019-07-08 14:45:00,28,7,2019,13,Sumatera Barat,13.06,Agam,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0
4ef53b7e-f42e-4159-894e-0c2fafd98783,2019-07-06 21:00:00,27,7,2019,13,Sumatera Barat,13.71,Kota Padang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,5,1,0,0,0,0,0,0,0,0
ed79986a-06ce-4288-827f-7f96bad78629,2019-06-29 16:51:00,26,6,2019,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0ba009f-e202-4365-9f91-b8c97cae1bcc,2019-06-29 06:00:00,26,6,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5f4a9a9-e2f8-4757-84df-43087ec0bd99,2019-06-28 21:00:00,26,6,2019,72,Sulawesi Tengah,72.10,Sigi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
45b26923-7e10-4d34-bf0f-a553395e4906,2019-06-27 17:15:00,26,6,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f0d2d35-d0a5-4eaf-b826-67ebcb0fc51d,2019-06-26 05:52:00,26,6,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
08ffbf3e-1af6-401b-843a-d1532dcdbb76,2019-06-25 10:15:00,26,6,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d96888e1-de89-4bb9-b3b3-89c09f758bb5,2019-06-25 07:00:00,26,6,2019,72,Sulawesi Tengah,72.12,Morowali Utara,1010,Banjir,Banjir,True,1.0,0,0,0,0,5,0,0,112,0,0,0,0,0
ea544135-6131-4aa6-b292-40191f15d6d3,2019-06-24 09:30:00,26,6,2019,13,Sumatera Barat,13.05,Padang Pariaman,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,5,1,0,0,0,0,0,0,0,0
2032a132-e422-4167-b29d-dbb6073f1452,2019-06-22 22:00:00,25,6,2019,16,Sumatera Selatan,16.09,Ogan Komering Ulu Selatan,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,2,0,0,0,0
8e31a37e-262a-4be3-8710-5a2111fcc78a,2019-06-22 13:20:00,25,6,2019,12,Sumatera Utara,12.05,Langkat,1020,Tanah Longsor,Longsor,True,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0
3e81ed7e-7638-440c-968b-5dc44cb21137,2019-06-22 11:00:00,25,6,2019,13,Sumatera Barat,13.71,Kota Padang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0
bd5e2a06-931a-4679-a9cb-4802713bed4e,2019-06-22 06:10:00,25,6,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285fc33-70e1-4ae6-ab6a-b85a06082908,2019-06-21 02:04:00,25,6,2019,12,Sumatera Utara,12.71,Kota Medan,1010,Banjir,Banjir,True,1.0,0,0,0,1411,0,0,0,1219,0,0,0,0,0
79722280-e396-4079-8401-e889a02064b7,2019-06-20 22:00:00,25,6,2019,16,Sumatera Selatan,16.09,Ogan Komering Ulu Selatan,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,2,0,0,0,0
84569802-48c9-4aba-87d5-9ee38e2f73e6,2019-06-20 13:56:00,25,6,2019,12,Sumatera Utara,12.71,Kota Medan,1010,Banjir,Banjir,True,1.0,0,0,0,6735,0,0,0,1219,0,0,0,0,0
35aa5fac-7111-453e-a9bf-9f2fc193d4be,2019-06-20 11:00:00,25,6,2019,13,Sumatera Barat,13.71,Kota Padang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0
540bf8c3-b939-41a2-9dee-9fc6a32e614b,2019-06-20 06:10:00,25,6,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
db00cc1e-6b38-43b5-bcf1-fb2e5b8b6636,2019-06-19 14:00:00,25,6,2019,72,Sulawesi Tengah,72.12,Morowali Utara,1010,Banjir,Banjir,True,1.0,0,0,1,373,0,0,0,0,0,0,0,0,0
d4c5b653-2f76-444e-a8c2-8ebc942ef167,2019-06-18 04:30:00,25,6,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,280,0,0,0,60,1,0,0,0,0
024c83a3-1f75-4653-93d3-5ffe026a4b17,2019-06-17 15:56:00,25,6,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,200,0,0,0,60,0,0,0,0,0
458f900a-cb76-4e5b-a92d-d65dcc7de751,2019-06-16 12:00:00,24,6,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,13,1,4,5,0,0,0,0,0,0
9c6e256c-be5c-49ea-bf07-da4e6bbcc690,2019-06-15 12:00:00,24,6,2019,76,Sulawesi Barat,76.02,Mamuju,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,5,0,0,0,0,0,0
8b688f70-de20-48de-a57c-6eecd3a0a06d,2019-06-14 11:00:00,24,6,2019,12,Sumatera Utara,12.11,Dairi,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7a18b08-bec1-4ae7-87de-bf939a0d7cba,2019-06-14 03:00:00,24,6,2019,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,12437,0,0,2,0,0,0,0,0,0
1fa9916b-76c4-4684-bf48-b2b7b671b6c6,2019-06-13 17:50:00,24,6,2019,12,Sumatera Utara,12.09,Asahan,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,1,3,8,0,0,0,0,0,0
5d4681e7-f973-4c67-a8d2-a4150c48b657,2019-06-12 19:00:00,24,6,2019,13,Sumatera Barat,13.05,Padang Pariaman,1030,Gelombang Pasang / Abrasi,Gelombang pasang / Abrasi,True,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0b7a56d3-3d57-4d75-b179-3e5e53793905,2019-06-12 06:30:00,24,6,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1010,Banjir,Banjir,True,1.0,0,0,0,1865,0,0,0,341,0,0,0,0,0
ebae2e08-da4f-4135-b94d-52ec45da0c69,2019-06-11 23:50:00,24,6,2019,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,2160,0,0,0,0,15,19,0,7,0
d03b03c0-b111-43f9-88e5-8397201c6a2b,2019-06-11 17:17:00,24,6,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,200,0,0,0,40,0,0,0,0,0
e22cb09a-4e62-4dfe-aa33-95949ca9c548,2019-06-11 03:00:00,24,6,2019,13,Sumatera Barat,13.73,Kota Sawahlunto,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,154,2,0,4,0,0,0,0,0,0
800d71ad-5f16-4bda-bf5e-8b8fa6d7f52e,2019-06-09 17:00:00,23,6,2019,13,Sumatera Barat,13.05,Padang Pariaman,1010,Banjir,Banjir,True,1.0,2,0,2,0,1,0,1,494,0,1,0,0,3
4633f7f1-f684-49c2-b875-db9ccacb5517,2019-06-09 07:00:00,23,6,2019,73,Sulawesi Selatan,73.02,Bulukumba,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,17,0,0,0,0,0
fa28fc6e-4de2-41f7-bd70-529523280ed8,2019-06-09 05:00:00,23,6,2019,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,60,0,0,0,0,0
466bb0ff-8590-4cef-8321-e752252c726b,2019-06-08 18:30:00,23,6,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,600,0,0,0,0,0,0,0,0,0
7093c828-9609-4f08-9a27-3b6fd17ec43e,2019-06-08 06:00:00,23,6,2019,73,Sulawesi Selatan,73.15,Pinrang,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256b67a-4d09-46ee-9cd7-e974b1e49e90,2019-06-08 05:30:00,23,6,2019,73,Sulawesi Selatan,73.12,Soppeng,1010,Banjir,Banjir,True,1.0,1,0,0,29685,0,0,0,0,0,0,0,0,0
715101a5-576c-4784-b08c-9fdd7195bb49,2019-06-08 05:30:00,23,6,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1010,Banjir,Banjir,True,1.0,0,0,0,14760,0,3,5,10183,9,1,0,0,1
7c99b17a-1bab-4417-bcc5-e3d98ad7e08f,2019-06-08 02:00:00,23,6,2019,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,6150,0,0,0,890,0,0,0,0,0
87e8c217-2d53-46fc-a39c-78e1c1262b6d,2019-06-07 22:00:00,23,6,2019,72,Sulawesi Tengah,72.06,Morowali,1010,Banjir,Banjir,True,1.0,1,0,0,2277,7,0,0,114,0,0,0,0,3
adbc07a3-600f-4c1f-b1e7-3499d3bcaf3b,2019-06-07 05:00:00,23,6,2019,73,Sulawesi Selatan,73.07,Sinjai,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,50,4,0,6,0,0,0,0,0,0
9135dd37-6392-44cb-aabe-ee9456eaa6ca,2019-06-06 15:00:00,23,6,2019,73,Sulawesi Selatan,73.18,Tana Toraja,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
6929d811-dc68-4772-8e77-d218eebb518e,2019-06-04 15:00:00,23,6,2019,74,Sulawesi Tenggara,74.04,Buton,3010,Konflik Sosial,Konflik sosial,True,1.0,1,0,4,744,32,0,19,0,0,0,0,1,0
13da39bf-5c8b-4987-bb33-4706488db032,2019-06-04 05:46:00,23,6,2019,73,Sulawesi Selatan,73.13,Wajo,1010,Banjir,Banjir,True,1.0,0,0,0,50139,2,0,0,7675,41,28,16,13,26
c25cbed0-e67b-4726-a3f7-14f776711d14,2019-06-03 14:00:00,23,6,2019,74,Sulawesi Tenggara,74.10,Buton Utara,1010,Banjir,Banjir,True,1.0,0,0,0,420,0,0,0,0,0,0,0,0,0
72ce4087-1011-4657-89c8-ef0fac90ded8,2019-06-03 03:50:00,23,6,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,700,0,0,0,40,0,0,0,0,1
9a224ce4-0a92-4739-8aaa-b94dabf5cdf6,2019-06-03 00:10:00,23,6,2019,73,Sulawesi Selatan,73.07,Sinjai,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,45,3,0,9,0,0,0,0,0,0
e5506a20-8fd1-4155-920c-443234f73f13,2019-06-03 00:01:00,23,6,2019,13,Sumatera Barat,13.04,Tanah Datar,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
e3ed3c1f-0c38-4ec7-a936-1a7395daaa4f,2019-06-03 00:01:00,23,6,2019,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
b51ab7c9-998f-4f20-9b13-60707df46ce3,2019-06-02 23:00:00,22,6,2019,12,Sumatera Utara,12.06,Karo,1090,Erupsi Gunung Api,Erupsi gunung api,True,1.0,0,0,0,7256,0,0,0,0,0,0,0,0,0
7d094e7f-7235-45cf-b940-52a10763e25b,2019-06-02 01:00:00,22,6,2019,74,Sulawesi Tenggara,74.09,Konawe Utara,1010,Banjir,Banjir,True,1.0,0,0,0,28900,370,0,0,1837,30,5,8,2,4
672fc258-286b-44c2-960c-0c6d9b060f1c,2019-06-02 00:01:00,22,6,2019,12,Sumatera Utara,12.03,Tapanuli Selatan,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,3,0,0,0,0,1
cb9ffe56-dff4-4973-a0c9-125371833a0d,2019-06-01 09:00:00,22,6,2019,74,Sulawesi Tenggara,74.02,Konawe,1010,Banjir,Banjir,True,1.0,2,0,0,127357,1020,1016,4249,0,0,41,0,0,1
e2e46632-23f0-449d-9f60-1684ee9457f2,2019-06-01 03:00:00,22,6,2019,74,Sulawesi Tenggara,74.71,Kota Kendari,1010,Banjir,Banjir,True,1.0,0,0,0,500,0,0,0,0,0,0,0,0,0
18f6291f-f75c-47f3-8e45-95b7da54e67c,2019-05-30 22:00:00,22,5,2019,13,Sumatera Barat,13.06,Agam,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
64f0d42a-b247-4bb6-a5c2-ec479917f6c1,2019-05-30 19:30:00,22,5,2019,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,867,0,0,0,136,0,0,0,0,0
11bf91a8-3cfc-4e90-be06-198cd405c0af,2019-05-30 01:00:00,22,5,2019,72,Sulawesi Tengah,72.01,Banggai,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
ac3f7114-5f98-4448-9b83-aa9f62e3d583,2019-05-28 07:00:00,22,5,2019,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
fc787f4b-283e-44fa-b471-c59711aa29a1,2019-05-28 03:00:00,22,5,2019,73,Sulawesi Selatan,73.24,Luwu Timur,1010,Banjir,Banjir,True,1.0,0,0,0,635,0,0,0,0,0,0,0,0,0
1774ef60-79de-46a7-87ed-f68707e171ae,2019-05-27 17:00:00,22,5,2019,13,Sumatera Barat,13.05,Padang Pariaman,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
bc3efd41-e92d-48db-9d9e-7ae9807116d3,2019-05-27 16:00:00,22,5,2019,12,Sumatera Utara,12.11,Dairi,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
8175e0e2-1390-4fad-9ab0-009e0a23397a,2019-05-26 09:15:00,21,5,2019,73,Sulawesi Selatan,73.13,Wajo,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,200,0,0,0,0,0
a78df5d1-287f-4d1b-8ce0-3960a958c52d,2019-05-26 06:30:00,21,5,2019,16,Sumatera Selatan,16.12,Penukal Abab Lematang Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d829c07f-1d1b-4895-999b-f93a26e1ae8f,2019-05-26 04:47:00,21,5,2019,73,Sulawesi Selatan,73.13,Wajo,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,200,0,0,0,0,0
270f4bd9-ff2c-4e5f-b315-0de5a2910cb6,2019-05-26 00:01:00,21,5,2019,74,Sulawesi Tenggara,74.05,Konawe Selatan,1010,Banjir,Banjir,True,1.0,0,0,0,6291,0,0,0,0,0,0,0,0,0
3d99c04b-92b3-4f7f-8e81-3328d8b24395,2019-05-24 13:00:00,21,5,2019,13,Sumatera Barat,13.05,Padang Pariaman,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0953140b-b3e7-441b-b755-772bc92103d2,2019-05-23 17:00:00,21,5,2019,76,Sulawesi Barat,76.01,Pasangkayu,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,40,0,0,0,0,0
46ab4a96-285a-464c-828d-6057b56ba892,2019-05-23 08:07:00,21,5,2019,13,Sumatera Barat,13.04,Tanah Datar,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0
75bebdb0-eae1-4c84-92d3-40b098a62af9,2019-05-19 08:52:00,20,5,2019,73,Sulawesi Selatan,73.07,Sinjai,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,30,1,2,3,0,0,0,0,0,0
40c792d5-b664-4c6d-b831-d0cdc3af7f36,2019-05-15 14:30:00,20,5,2019,71,Sulawesi Utara,71.02,Minahasa,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,5,1,0,0,0,0,0,0,0,0
