tahun,provinsi,jenis_bencana,jumlah_kejadian,korban_terdampak,Sumber
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,4,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,70,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,70,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,215,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,817,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,7250,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,373,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,280,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,13,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,12437,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,1865,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,2160,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,600,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,29685,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,14760,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,6150,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,2277,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,50139,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,420,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,700,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,28900,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,127357,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,867,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,635,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,6291,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Banjir,1.0,400,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,450,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,224,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,5740,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,3265,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,4,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,900,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Tanah Longsor,1.0,155,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,24,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,5616,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,3000,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,10812,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,5535,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,300,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Banjir,1.0,420,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,50,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Banjir,1.0,1584,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,175,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,1073,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Barat,Banjir,1.0,80,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Banjir,1.0,12366,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,4564,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,183166,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,3276,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,2705,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,2121,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,10328,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,1750,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,7975,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Banjir,1.0,1280,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,4,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Tenggara,Tanah Longsor,1.0,15,Data DIBI BNPB (Raw Recovered)
2019,Sulawesi Utara,Banjir,1.0,2935,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,238,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,20,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,19,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,2,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,427,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,23,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,2960,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Banjir,1.0,20,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,8,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,1240,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,50,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,47,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,17860,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,1445,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,14585,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,1535,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,480,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,5108,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,1075,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,3,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,250,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,1742,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,2674,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,5835,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,1985,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,1500,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,900,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,88,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,5585,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,100,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,14,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,13405,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,63,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,50868,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,8,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,3975,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,35,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,240,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,15,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Tanah Longsor,1.0,367,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,57,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,4,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,2527,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,0.5,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,94,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Banjir,1.0,3364,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Banjir,1.0,390,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,215,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,1132,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,84,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,225,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,1755,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,4,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,3,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,2154,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tengah,Banjir,1.0,120,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,557,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Tanah Longsor,1.0,476,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Utara,Banjir,1.0,4000,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,14,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Tenggara,Banjir,1.0,175,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Barat,Banjir,1.0,1250,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,9500,Data DIBI BNPB (Raw Recovered)
2018,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,1294,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,1748,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,1750,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,17373,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Tanah Longsor,1.0,263,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,1260,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,197,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,2145,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,1304,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,1415,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,1130,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,9135,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,2525,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,170,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,373,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,110,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,7578,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,127,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,552,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,75,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,255,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,170,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,258,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,75,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,160,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,73,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,125,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,566,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,3900,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Tanah Longsor,1.0,50,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,2780,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,2225,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,65,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,2000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,15,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,700,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,50,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,200,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,74,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,280025,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,10479,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,1720,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,3000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,14826,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,2762,Data DIBI BNPB (Raw Recovered)
