provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tenggara,2020,Angkutan,Laut,202.14,0.07
Sulawesi Tenggara,2020,Angkutan,"Sungai, Danau, dan Penyeberangan",283.96,0.1
Sulawesi Tenggara,2020,Angkutan,Udara,1715.96,0.59
Sulawesi Tenggara,2020,Asuransi,dan Dana Pensiun,30.61,0.01
Sulawesi Tenggara,2020,B,Pertambangan dan Penggalian,25748.85,8.88
Sulawesi Tenggara,2020,C,Industri Pengolahan,9430.25,3.25
Sulawesi Tenggara,2020,D,Pengadaan Listrik dan Gas,51.42,0.02
Sulawesi Tenggara,2020,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",224.4,0.08
Sulawesi Tenggara,2020,F,Konstruksi,17668.26,6.09
Sulawesi Tenggara,2020,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,16318.62,5.63
Sulawesi Tenggara,2020,H,Transportasi dan Pergudangan,5299.16,1.83
Sulawesi Tenggara,2020,I,Penyediaan Akomodasi dan Makan Minum,710.18,0.24
Sulawesi Tenggara,2020,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2020,Industri,Makanan dan Minuman,4064.24,1.4
Sulawesi Tenggara,2020,Industri,Pengolahan Tembakau,0.88,0.0
Sulawesi Tenggara,2020,Industri,Tekstil dan Pakaian Jadi,52.97,0.02
Sulawesi Tenggara,2020,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2020,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",18.03,0.01
Sulawesi Tenggara,2020,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,17.32,0.01
Sulawesi Tenggara,2020,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.88,0.0
Sulawesi Tenggara,2020,Industri,Karet; Barang dari Karet dan Plastik,3.43,0.0
Sulawesi Tenggara,2020,Industri,Barang Galian bukan Logam,119.76,0.04
Sulawesi Tenggara,2020,Industri,Logam Dasar,4178.65,1.44
Sulawesi Tenggara,2020,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",557.04,0.19
Sulawesi Tenggara,2020,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2020,Industri,Alat Angkutan,176.14,0.06
Sulawesi Tenggara,2020,Industri,Furnitur,213.12,0.07
Sulawesi Tenggara,2020,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,27.8,0.01
Sulawesi Tenggara,2020,J,Informasi dan Komunikasi,2468.76,0.85
Sulawesi Tenggara,2020,Jasa,Pertanian dan Perburuan,223.24,0.08
Sulawesi Tenggara,2020,Jasa,Perantara Keuangan,2408.44,0.83
Sulawesi Tenggara,2020,Jasa,Keuangan Lainnya,672.21,0.23
Sulawesi Tenggara,2020,Jasa,Penunjang Keuangan,2.91,0.0
Sulawesi Tenggara,2020,K,Jasa Keuangan dan Asuransi,3114.17,1.07
Sulawesi Tenggara,2020,L,Real Estat,1749.05,0.6
Sulawesi Tenggara,2020,"M,N",Jasa Perusahaan,257.92,0.09
Sulawesi Tenggara,2020,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6737.47,2.32
Sulawesi Tenggara,2020,P,Jasa Pendidikan,6071.03,2.09
Sulawesi Tenggara,2020,Produk,Domestik Bruto,130107.27,44.87
Sulawesi Tenggara,2020,Q,Jasa Kesehatan dan Kegiatan Sosial,1303.08,0.45
Sulawesi Tenggara,2020,"R,S,T,U",Jasa Lainnya,1559.27,0.54
Sulawesi Tenggara,2020,Tanaman,Pangan,2568.91,0.89
Sulawesi Tenggara,2020,Tanaman,Hortikultura,1256.32,0.43
Sulawesi Tenggara,2020,Tanaman,Perkebunan,8184.88,2.82
Sulawesi Tenggara,2021,A,"Pertanian, Kehutanan, dan Perikanan",32924.91,10.59
Sulawesi Tenggara,2021,Angkutan,Rel,,
Sulawesi Tenggara,2021,Angkutan,Darat,2806.64,0.9
Sulawesi Tenggara,2021,Angkutan,Laut,203.31,0.07
Sulawesi Tenggara,2021,Angkutan,"Sungai, Danau, dan Penyeberangan",294.92,0.09
Sulawesi Tenggara,2021,Angkutan,Udara,1708.42,0.55
Sulawesi Tenggara,2021,Asuransi,dan Dana Pensiun,27.61,0.01
Sulawesi Tenggara,2021,B,Pertambangan dan Penggalian,26988.62,8.68
Sulawesi Tenggara,2021,C,Industri Pengolahan,10640.86,3.42
Sulawesi Tenggara,2021,D,Pengadaan Listrik dan Gas,56.44,0.02
Sulawesi Tenggara,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",231.25,0.07
Sulawesi Tenggara,2021,F,Konstruksi,20244.12,6.51
Sulawesi Tenggara,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,17822.44,5.73
Sulawesi Tenggara,2021,H,Transportasi dan Pergudangan,5328.02,1.71
Sulawesi Tenggara,2021,I,Penyediaan Akomodasi dan Makan Minum,744.97,0.24
Sulawesi Tenggara,2021,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2021,Industri,Makanan dan Minuman,4493.59,1.45
Sulawesi Tenggara,2021,Industri,Pengolahan Tembakau,0.74,0.0
Sulawesi Tenggara,2021,Industri,Tekstil dan Pakaian Jadi,53.98,0.02
Sulawesi Tenggara,2021,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2021,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",17.81,0.01
Sulawesi Tenggara,2021,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,16.69,0.01
Sulawesi Tenggara,2021,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.92,0.0
Sulawesi Tenggara,2021,Industri,Karet; Barang dari Karet dan Plastik,3.73,0.0
Sulawesi Tenggara,2021,Industri,Barang Galian bukan Logam,118.79,0.04
Sulawesi Tenggara,2021,Industri,Logam Dasar,4962.73,1.6
Sulawesi Tenggara,2021,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",536.05,0.17
Sulawesi Tenggara,2021,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2021,Industri,Alat Angkutan,185.94,0.06
Sulawesi Tenggara,2021,Industri,Furnitur,220.95,0.07
Sulawesi Tenggara,2021,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,28.94,0.01
Sulawesi Tenggara,2021,J,Informasi dan Komunikasi,2457.86,0.79
Sulawesi Tenggara,2021,Jasa,Pertanian dan Perburuan,226.2,0.07
Sulawesi Tenggara,2021,Jasa,Perantara Keuangan,2787.99,0.9
Sulawesi Tenggara,2021,Jasa,Keuangan Lainnya,670.35,0.22
Sulawesi Tenggara,2021,Jasa,Penunjang Keuangan,2.88,0.0
Sulawesi Tenggara,2021,K,Jasa Keuangan dan Asuransi,3488.82,1.12
Sulawesi Tenggara,2021,L,Real Estat,1810.26,0.58
Sulawesi Tenggara,2021,"M,N",Jasa Perusahaan,267.61,0.09
Sulawesi Tenggara,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6954.55,2.24
Sulawesi Tenggara,2021,P,Jasa Pendidikan,6458.12,2.08
Sulawesi Tenggara,2021,Produk,Domestik Bruto,139476.77,44.87
Sulawesi Tenggara,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,1421.34,0.46
Sulawesi Tenggara,2021,"R,S,T,U",Jasa Lainnya,1636.57,0.53
Sulawesi Tenggara,2021,Tanaman,Pangan,2616.94,0.84
Sulawesi Tenggara,2021,Tanaman,Hortikultura,1306.38,0.42
Sulawesi Tenggara,2021,Tanaman,Perkebunan,8618.62,2.77
Sulawesi Tenggara,2022,A,"Pertanian, Kehutanan, dan Perikanan",36963.56,10.41
Sulawesi Tenggara,2022,Angkutan,Rel,,
Sulawesi Tenggara,2022,Angkutan,Darat,3273.45,0.92
Sulawesi Tenggara,2022,Angkutan,Laut,235.52,0.07
Sulawesi Tenggara,2022,Angkutan,"Sungai, Danau, dan Penyeberangan",362.37,0.1
Sulawesi Tenggara,2022,Angkutan,Udara,2654.53,0.75
Sulawesi Tenggara,2022,Asuransi,dan Dana Pensiun,26.3,0.01
Sulawesi Tenggara,2022,B,Pertambangan dan Penggalian,32163.42,9.06
Sulawesi Tenggara,2022,C,Industri Pengolahan,13282.79,3.74
Sulawesi Tenggara,2022,D,Pengadaan Listrik dan Gas,64.14,0.02
Sulawesi Tenggara,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",235.71,0.07
Sulawesi Tenggara,2022,F,Konstruksi,21512.48,6.06
Sulawesi Tenggara,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,20360.21,5.73
Sulawesi Tenggara,2022,H,Transportasi dan Pergudangan,6879.1,1.94
Sulawesi Tenggara,2022,I,Penyediaan Akomodasi dan Makan Minum,826.56,0.23
Sulawesi Tenggara,2022,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2022,Industri,Makanan dan Minuman,4822.05,1.36
Sulawesi Tenggara,2022,Industri,Pengolahan Tembakau,0.8,0.0
Sulawesi Tenggara,2022,Industri,Tekstil dan Pakaian Jadi,61.13,0.02
Sulawesi Tenggara,2022,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2022,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",16.61,0.0
Sulawesi Tenggara,2022,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,19.15,0.01
Sulawesi Tenggara,2022,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.92,0.0
Sulawesi Tenggara,2022,Industri,Karet; Barang dari Karet dan Plastik,4.09,0.0
Sulawesi Tenggara,2022,Industri,Barang Galian bukan Logam,115.49,0.03
Sulawesi Tenggara,2022,Industri,Logam Dasar,7197.3,2.03
Sulawesi Tenggara,2022,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",607.36,0.17
Sulawesi Tenggara,2022,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2022,Industri,Alat Angkutan,175.24,0.05
Sulawesi Tenggara,2022,Industri,Furnitur,233.58,0.07
Sulawesi Tenggara,2022,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,29.06,0.01
Sulawesi Tenggara,2022,J,Informasi dan Komunikasi,2683.33,0.76
Sulawesi Tenggara,2022,Jasa,Pertanian dan Perburuan,242.42,0.07
Sulawesi Tenggara,2022,Jasa,Perantara Keuangan,3134.69,0.88
Sulawesi Tenggara,2022,Jasa,Keuangan Lainnya,685.6,0.19
Sulawesi Tenggara,2022,Jasa,Penunjang Keuangan,2.93,0.0
Sulawesi Tenggara,2022,K,Jasa Keuangan dan Asuransi,3849.51,1.08
Sulawesi Tenggara,2022,L,Real Estat,1933.79,0.54
Sulawesi Tenggara,2022,"M,N",Jasa Perusahaan,316.83,0.09
Sulawesi Tenggara,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7301.13,2.06
Sulawesi Tenggara,2022,P,Jasa Pendidikan,7146.66,2.01
Sulawesi Tenggara,2022,Produk,Domestik Bruto,158800.27,44.71
Sulawesi Tenggara,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,1475.81,0.42
Sulawesi Tenggara,2022,"R,S,T,U",Jasa Lainnya,1805.24,0.51
Sulawesi Tenggara,2022,Tanaman,Pangan,2597.39,0.73
Sulawesi Tenggara,2022,Tanaman,Hortikultura,1391.78,0.39
Sulawesi Tenggara,2022,Tanaman,Perkebunan,9683.18,2.73
Sulawesi Tenggara,2023,A,"Pertanian, Kehutanan, dan Perikanan",40544.12,10.26
Sulawesi Tenggara,2023,Angkutan,Rel,,
Sulawesi Tenggara,2023,Angkutan,Darat,3841.0,0.97
Sulawesi Tenggara,2023,Angkutan,Laut,234.51,0.06
Sulawesi Tenggara,2023,Angkutan,"Sungai, Danau, dan Penyeberangan",408.7,0.1
Sulawesi Tenggara,2023,Angkutan,Udara,3257.6,0.82
Sulawesi Tenggara,2023,Asuransi,dan Dana Pensiun,26.12,0.01
Sulawesi Tenggara,2023,B,Pertambangan dan Penggalian,37767.46,9.56
Sulawesi Tenggara,2023,C,Industri Pengolahan,15454.97,3.91
Sulawesi Tenggara,2023,D,Pengadaan Listrik dan Gas,69.29,0.02
Sulawesi Tenggara,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",252.26,0.06
Sulawesi Tenggara,2023,F,Konstruksi,22238.37,5.63
Sulawesi Tenggara,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,22398.19,5.67
Sulawesi Tenggara,2023,H,Transportasi dan Pergudangan,8122.46,2.06
Sulawesi Tenggara,2023,I,Penyediaan Akomodasi dan Makan Minum,885.45,0.22
Sulawesi Tenggara,2023,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2023,Industri,Makanan dan Minuman,3258.04,0.82
Sulawesi Tenggara,2023,Industri,Pengolahan Tembakau,0.82,0.0
Sulawesi Tenggara,2023,Industri,Tekstil dan Pakaian Jadi,60.59,0.02
Sulawesi Tenggara,2023,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2023,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",18.95,0.0
Sulawesi Tenggara,2023,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,20.26,0.01
Sulawesi Tenggara,2023,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.05,0.0
Sulawesi Tenggara,2023,Industri,Karet; Barang dari Karet dan Plastik,4.39,0.0
Sulawesi Tenggara,2023,Industri,Barang Galian bukan Logam,130.27,0.03
Sulawesi Tenggara,2023,Industri,Logam Dasar,10867.92,2.75
Sulawesi Tenggara,2023,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",657.5,0.17
Sulawesi Tenggara,2023,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2023,Industri,Alat Angkutan,170.05,0.04
Sulawesi Tenggara,2023,Industri,Furnitur,232.77,0.06
Sulawesi Tenggara,2023,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,32.37,0.01
Sulawesi Tenggara,2023,J,Informasi dan Komunikasi,2825.05,0.72
Sulawesi Tenggara,2023,Jasa,Pertanian dan Perburuan,257.77,0.07
Sulawesi Tenggara,2023,Jasa,Perantara Keuangan,3415.75,0.86
Sulawesi Tenggara,2023,Jasa,Keuangan Lainnya,713.52,0.18
Sulawesi Tenggara,2023,Jasa,Penunjang Keuangan,2.98,0.0
Sulawesi Tenggara,2023,K,Jasa Keuangan dan Asuransi,4158.37,1.05
Sulawesi Tenggara,2023,L,Real Estat,1989.79,0.5
Sulawesi Tenggara,2023,"M,N",Jasa Perusahaan,351.67,0.09
Sulawesi Tenggara,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7779.78,1.97
Sulawesi Tenggara,2023,P,Jasa Pendidikan,7803.29,1.98
Sulawesi Tenggara,2023,Produk,Domestik Bruto,176179.9,44.6
Sulawesi Tenggara,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,1510.14,0.38
Sulawesi Tenggara,2023,"R,S,T,U",Jasa Lainnya,2029.25,0.51
Sulawesi Tenggara,2023,Tanaman,Pangan,2721.61,0.69
Sulawesi Tenggara,2023,Tanaman,Hortikultura,1479.64,0.37
Sulawesi Tenggara,2023,Tanaman,Perkebunan,10886.54,2.76
Sulawesi Tenggara,2024,A,"Pertanian, Kehutanan, dan Perikanan",44495.19,10.39
Sulawesi Tenggara,2024,Angkutan,Rel,,
Sulawesi Tenggara,2024,Angkutan,Darat,4077.48,0.95
Sulawesi Tenggara,2024,Angkutan,Laut,245.35,0.06
Sulawesi Tenggara,2024,Angkutan,"Sungai, Danau, dan Penyeberangan",425.65,0.1
Sulawesi Tenggara,2024,Angkutan,Udara,3431.5,0.8
Sulawesi Tenggara,2024,Asuransi,dan Dana Pensiun,26.64,0.01
Sulawesi Tenggara,2024,B,Pertambangan dan Penggalian,40028.08,9.35
Sulawesi Tenggara,2024,C,Industri Pengolahan,17805.37,4.16
Sulawesi Tenggara,2024,D,Pengadaan Listrik dan Gas,71.42,0.02
Sulawesi Tenggara,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",256.65,0.06
Sulawesi Tenggara,2024,F,Konstruksi,23018.48,5.38
Sulawesi Tenggara,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,23733.22,5.54
Sulawesi Tenggara,2024,H,Transportasi dan Pergudangan,8596.51,2.01
Sulawesi Tenggara,2024,I,Penyediaan Akomodasi dan Makan Minum,945.4,0.22
Sulawesi Tenggara,2024,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Tenggara,2024,Industri,Makanan dan Minuman,3980.65,0.93
Sulawesi Tenggara,2024,Industri,Pengolahan Tembakau,0.88,0.0
Sulawesi Tenggara,2024,Industri,Tekstil dan Pakaian Jadi,66.22,0.02
Sulawesi Tenggara,2024,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Tenggara,2024,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",13.13,0.0
Sulawesi Tenggara,2024,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,20.3,0.0
Sulawesi Tenggara,2024,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.42,0.0
Sulawesi Tenggara,2024,Industri,Karet; Barang dari Karet dan Plastik,4.58,0.0
Sulawesi Tenggara,2024,Industri,Barang Galian bukan Logam,113.89,0.03
Sulawesi Tenggara,2024,Industri,Logam Dasar,12507.01,2.92
Sulawesi Tenggara,2024,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",613.56,0.14
Sulawesi Tenggara,2024,Industri,Mesin dan Perlengkapan,,
Sulawesi Tenggara,2024,Industri,Alat Angkutan,173.19,0.04
Sulawesi Tenggara,2024,Industri,Furnitur,276.06,0.06
Sulawesi Tenggara,2024,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,34.49,0.01
Sulawesi Tenggara,2024,J,Informasi dan Komunikasi,3016.53,0.7
Sulawesi Tenggara,2024,Jasa,Pertanian dan Perburuan,298.94,0.07
Sulawesi Tenggara,2024,Jasa,Perantara Keuangan,3493.97,0.82
Sulawesi Tenggara,2024,Jasa,Keuangan Lainnya,680.33,0.16
Sulawesi Tenggara,2024,Jasa,Penunjang Keuangan,2.8,0.0
Sulawesi Tenggara,2024,K,Jasa Keuangan dan Asuransi,4203.73,0.98
Sulawesi Tenggara,2024,L,Real Estat,2085.97,0.49
Sulawesi Tenggara,2024,"M,N",Jasa Perusahaan,385.36,0.09
Sulawesi Tenggara,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",8911.52,2.08
Sulawesi Tenggara,2024,P,Jasa Pendidikan,8269.07,1.93
Sulawesi Tenggara,2024,Produk,Domestik Bruto,189481.75,44.25
Sulawesi Tenggara,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,1597.39,0.37
Sulawesi Tenggara,2024,"R,S,T,U",Jasa Lainnya,2061.87,0.48
Sulawesi Tenggara,2024,Tanaman,Pangan,3001.29,0.7
Sulawesi Tenggara,2024,Tanaman,Hortikultura,1538.12,0.36
Sulawesi Tenggara,2024,Tanaman,Perkebunan,14254.58,3.33
Sulawesi Utara,2014,A,"Pertanian, Kehutanan, dan Perikanan",17800.0,11.03
Sulawesi Utara,2014,Angkutan,Rel,,
Sulawesi Utara,2014,Angkutan,Darat,,
Sulawesi Utara,2014,Angkutan,Laut,,
Sulawesi Utara,2014,Angkutan,"Sungai, Danau, dan Penyeberangan",,
Sulawesi Utara,2014,Angkutan,Udara,,
Sulawesi Utara,2014,Asuransi,dan Dana Pensiun,,
Sulawesi Utara,2014,B,Pertambangan dan Penggalian,3837.73,2.38
Sulawesi Utara,2014,C,Industri Pengolahan,7919.92,4.91
Sulawesi Utara,2014,D,Pengadaan Listrik dan Gas,61.21,0.04
Sulawesi Utara,2014,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",111.86,0.07
Sulawesi Utara,2014,F,Konstruksi,9266.87,5.74
Sulawesi Utara,2014,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,9915.38,6.15
Sulawesi Utara,2014,H,Transportasi dan Pergudangan,7934.64,4.92
Sulawesi Utara,2014,I,Penyediaan Akomodasi dan Makan Minum,1681.15,1.04
Sulawesi Utara,2014,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Utara,2014,Industri,Makanan dan Minuman,,
Sulawesi Utara,2014,Industri,Pengolahan Tembakau,,
Sulawesi Utara,2014,Industri,Tekstil dan Pakaian Jadi,,
Sulawesi Utara,2014,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Utara,2014,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",,
Sulawesi Utara,2014,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,,
Sulawesi Utara,2014,Industri,"Kimia, Farmasi, dan Obat Tradisional",,
Sulawesi Utara,2014,Industri,Karet; Barang dari Karet dan Plastik,,
Sulawesi Utara,2014,Industri,Barang Galian bukan Logam,,
Sulawesi Utara,2014,Industri,Logam Dasar,,
Sulawesi Utara,2014,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",,
Sulawesi Utara,2014,Industri,Mesin dan Perlengkapan,,
Sulawesi Utara,2014,Industri,Alat Angkutan,,
Sulawesi Utara,2014,Industri,Furnitur,,
Sulawesi Utara,2014,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,,
Sulawesi Utara,2014,J,Informasi dan Komunikasi,3044.6,1.89
Sulawesi Utara,2014,Jasa,Pertanian dan Perburuan,,
Sulawesi Utara,2014,Jasa,Perantara Keuangan,,
Sulawesi Utara,2014,Jasa,Keuangan Lainnya,,
Sulawesi Utara,2014,Jasa,Penunjang Keuangan,,
Sulawesi Utara,2014,K,Jasa Keuangan dan Asuransi,2989.71,1.85
Sulawesi Utara,2014,L,Real Estat,2871.4,1.78
Sulawesi Utara,2014,"M,N",Jasa Perusahaan,67.87,0.04
Sulawesi Utara,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6799.12,4.21
Sulawesi Utara,2014,P,Jasa Pendidikan,2309.08,1.43
Sulawesi Utara,2014,Produk,Domestik Bruto,80667.63,50.0
Sulawesi Utara,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,2857.01,1.77
Sulawesi Utara,2014,"R,S,T,U",Jasa Lainnya,1200.07,0.74
Sulawesi Utara,2014,Tanaman,Pangan,,
Sulawesi Utara,2014,Tanaman,Hortikultura,,
Sulawesi Utara,2014,Tanaman,Perkebunan,,
Sulawesi Utara,2015,A,"Pertanian, Kehutanan, dan Perikanan",19769.21,9.25
Sulawesi Utara,2015,Angkutan,Rel,0.0,0.0
Sulawesi Utara,2015,Angkutan,Darat,5734.49,2.68
Sulawesi Utara,2015,Angkutan,Laut,1525.51,0.71
Sulawesi Utara,2015,Angkutan,"Sungai, Danau, dan Penyeberangan",28.01,0.01
Sulawesi Utara,2015,Angkutan,Udara,2085.08,0.98
Sulawesi Utara,2015,Asuransi,dan Dana Pensiun,126.7,0.06
Sulawesi Utara,2015,B,Pertambangan dan Penggalian,4333.25,2.03
Sulawesi Utara,2015,C,Industri Pengolahan,8625.28,4.03
Sulawesi Utara,2015,D,Pengadaan Listrik dan Gas,76.84,0.04
Sulawesi Utara,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",120.72,0.06
Sulawesi Utara,2015,F,Konstruksi,10544.04,4.93
Sulawesi Utara,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,11242.3,5.26
Sulawesi Utara,2015,H,Transportasi dan Pergudangan,9682.48,4.53
Sulawesi Utara,2015,I,Penyediaan Akomodasi dan Makan Minum,1959.58,0.92
Sulawesi Utara,2015,Industri,Batubara dan Pengilangan Migas,0.0,0.0
Sulawesi Utara,2015,Industri,Makanan dan Minuman,7233.36,3.38
Sulawesi Utara,2015,Industri,Pengolahan Tembakau,0.0,0.0
Sulawesi Utara,2015,Industri,Tekstil dan Pakaian Jadi,22.34,0.01
Sulawesi Utara,2015,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",1.74,0.0
Sulawesi Utara,2015,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",84.89,0.04
Sulawesi Utara,2015,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,186.06,0.09
Sulawesi Utara,2015,Industri,"Kimia, Farmasi, dan Obat Tradisional",100.5,0.05
Sulawesi Utara,2015,Industri,Karet; Barang dari Karet dan Plastik,2.16,0.0
Sulawesi Utara,2015,Industri,Barang Galian bukan Logam,332.86,0.16
Sulawesi Utara,2015,Industri,Logam Dasar,128.51,0.06
Sulawesi Utara,2015,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",356.06,0.17
Sulawesi Utara,2015,Industri,Mesin dan Perlengkapan,0.0,0.0
Sulawesi Utara,2015,Industri,Alat Angkutan,42.66,0.02
Sulawesi Utara,2015,Industri,Furnitur,90.82,0.04
Sulawesi Utara,2015,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,43.3,0.02
Sulawesi Utara,2015,J,Informasi dan Komunikasi,3481.98,1.63
Sulawesi Utara,2015,Jasa,Pertanian dan Perburuan,223.56,0.1
Sulawesi Utara,2015,Jasa,Perantara Keuangan,2226.54,1.04
Sulawesi Utara,2015,Jasa,Keuangan Lainnya,879.16,0.41
Sulawesi Utara,2015,Jasa,Penunjang Keuangan,1.33,0.0
Sulawesi Utara,2015,K,Jasa Keuangan dan Asuransi,3233.73,1.51
Sulawesi Utara,2015,L,Real Estat,3199.5,1.5
Sulawesi Utara,2015,"M,N",Jasa Perusahaan,78.4,0.04
Sulawesi Utara,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7664.85,3.58
Sulawesi Utara,2015,P,Jasa Pendidikan,2611.02,1.22
Sulawesi Utara,2015,Produk,Domestik Bruto,91145.68,42.63
Sulawesi Utara,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,3153.47,1.47
Sulawesi Utara,2015,"R,S,T,U",Jasa Lainnya,1369.05,0.64
Sulawesi Utara,2015,Tanaman,Pangan,3149.94,1.47
Sulawesi Utara,2015,Tanaman,Hortikultura,2146.49,1.0
Sulawesi Utara,2015,Tanaman,Perkebunan,4762.46,2.23
Sulawesi Utara,2016,A,"Pertanian, Kehutanan, dan Perikanan",21828.44,9.24
Sulawesi Utara,2016,Angkutan,Rel,,
Sulawesi Utara,2016,Angkutan,Darat,6283.28,2.66
Sulawesi Utara,2016,Angkutan,Laut,1707.09,0.72
